timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1684761482973,39,GET specific Activity,200,OK,Stress test 1-1,text,true,,352,226,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/9,39,0,0
1684761483013,52,POST Activity,200,OK,Stress test 1-2,text,true,,332,302,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,52,0,0
1684761483013,52,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/19,52,0,0
1684761483013,65,POST Activity,200,OK,Stress test 1-1,text,true,,333,303,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,65,0,0
1684761483065,53,PUT specific Activity,200,OK,Stress test 1-2,text,true,,332,303,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/7,53,0,0
1684761483066,52,GET specific Activity,200,OK,Stress test 1-3,text,true,,354,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/27,52,0,0
1684761483415,38,PUT specific Activity,200,OK,Stress test 1-1,text,true,,333,304,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/9,38,0,0
1684761483414,60,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,248,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/7,60,0,0
1684761483414,60,POST Activity,200,OK,Stress test 1-3,text,true,,341,311,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,60,0,0
1684761483453,61,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,248,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/9,61,0,0
1684761483474,43,GET specific Activity,200,OK,Stress test 1-2,text,true,,351,226,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/2,43,0,0
1684761483475,45,PUT specific Activity,200,OK,Stress test 1-3,text,true,,341,313,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/27,45,0,0
1684761483515,42,GET specific Activity,200,OK,Stress test 1-1,text,true,,354,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/13,42,0,0
1684761483518,40,POST Activity,200,OK,Stress test 1-2,text,true,,331,301,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,40,0,0
1684761483520,40,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/27,40,0,0
1684761483558,46,PUT specific Activity,200,OK,Stress test 1-2,text,true,,331,302,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/2,46,0,0
1684761483558,53,POST Activity,200,OK,Stress test 1-1,text,true,,332,302,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,53,0,0
1684761483560,51,GET specific Activity,200,OK,Stress test 1-3,text,true,,353,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/21,51,0,0
1684761483896,58,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,248,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/2,58,0,0
1684761483896,65,POST Activity,200,OK,Stress test 1-3,text,true,,334,304,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,65,0,0
1684761483896,98,PUT specific Activity,200,OK,Stress test 1-1,text,true,,332,304,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/13,97,0,0
1684761483955,50,GET specific Activity,200,OK,Stress test 1-2,text,true,,352,226,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/1,50,0,0
1684761483961,52,PUT specific Activity,200,OK,Stress test 1-3,text,true,,334,306,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/21,52,0,0
1684761483994,38,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/13,38,0,0
1684761484005,41,POST Activity,200,OK,Stress test 1-2,text,true,,330,300,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,41,0,0
1684761484013,42,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/21,42,0,0
1684761484032,45,GET specific Activity,200,OK,Stress test 1-1,text,true,,353,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/20,45,0,0
1684761484046,48,PUT specific Activity,200,OK,Stress test 1-2,text,true,,330,301,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/1,48,0,0
1684761484056,47,GET specific Activity,200,OK,Stress test 1-3,text,true,,351,226,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/2,47,0,0
1684761484077,38,POST Activity,200,OK,Stress test 1-1,text,true,,334,304,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,38,0,0
1684761484395,66,POST Activity,200,OK,Stress test 1-3,text,true,,332,302,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,66,0,0
1684761484395,71,PUT specific Activity,200,OK,Stress test 1-1,text,true,,334,306,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/20,71,0,0
1684761484395,98,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,248,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/1,98,0,0
1684761484461,43,PUT specific Activity,200,OK,Stress test 1-3,text,true,,332,303,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/2,43,0,0
1684761484466,57,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/20,57,0,0
1684761484493,44,GET specific Activity,200,OK,Stress test 1-2,text,true,,350,226,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/4,44,0,0
1684761484505,43,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,248,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/2,43,0,0
1684761484524,49,GET specific Activity,200,OK,Stress test 1-1,text,true,,353,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/15,49,0,0
1684761484548,38,GET specific Activity,200,OK,Stress test 1-3,text,true,,354,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/11,38,0,0
1684761484537,49,POST Activity,200,OK,Stress test 1-2,text,true,,341,311,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,49,0,0
1684761484573,52,POST Activity,200,OK,Stress test 1-1,text,true,,331,301,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,52,0,0
1684761484586,47,POST Activity,200,OK,Stress test 1-3,text,true,,333,303,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,47,0,0
1684761484586,57,PUT specific Activity,200,OK,Stress test 1-2,text,true,,341,312,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/4,57,0,0
1684761484839,38,PUT specific Activity,200,OK,Stress test 1-1,text,true,,331,303,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/15,38,0,0
1684761484839,52,PUT specific Activity,200,OK,Stress test 1-3,text,true,,333,305,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/11,52,0,0
1684761484877,39,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/15,39,0,0
1684761484839,77,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,248,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/4,77,0,0
1684761484892,42,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/11,42,0,0
1684761484918,37,GET specific Activity,200,OK,Stress test 1-1,text,true,,351,226,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/6,37,0,0
1684761484918,41,GET specific Activity,200,OK,Stress test 1-2,text,true,,354,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/15,41,0,0
1684761484935,51,GET specific Activity,200,OK,Stress test 1-3,text,true,,353,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/22,51,0,0
1684761484955,39,POST Activity,200,OK,Stress test 1-1,text,true,,330,300,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,39,0,0
1684761484959,40,POST Activity,200,OK,Stress test 1-2,text,true,,334,304,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,40,0,0
1684761484986,47,POST Activity,200,OK,Stress test 1-3,text,true,,333,303,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,47,0,0
1684761484994,40,PUT specific Activity,200,OK,Stress test 1-1,text,true,,330,301,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/6,40,0,0
1684761484999,37,PUT specific Activity,200,OK,Stress test 1-2,text,true,,334,306,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/15,37,0,0
1684761485034,39,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,248,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/6,39,0,0
1684761485036,37,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/15,37,0,0
1684761485033,42,PUT specific Activity,200,OK,Stress test 1-3,text,true,,333,305,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/22,42,0,0
1684761485073,41,GET specific Activity,200,OK,Stress test 1-1,text,true,,354,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/23,41,0,0
1684761485075,41,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/22,41,0,0
1684761485074,42,GET specific Activity,200,OK,Stress test 1-2,text,true,,352,226,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/5,42,0,0
1684761485296,38,POST Activity,200,OK,Stress test 1-2,text,true,,340,310,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,38,0,0
1684761485296,58,POST Activity,200,OK,Stress test 1-1,text,true,,334,304,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,58,0,0
1684761485296,77,GET specific Activity,200,OK,Stress test 1-3,text,true,,351,226,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/6,77,0,0
1684761485334,50,PUT specific Activity,200,OK,Stress test 1-2,text,true,,340,311,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/5,50,0,0
1684761485354,42,PUT specific Activity,200,OK,Stress test 1-1,text,true,,334,306,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/23,42,0,0
1684761485373,43,POST Activity,200,OK,Stress test 1-3,text,true,,331,301,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,43,0,0
1684761485384,49,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,248,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/5,49,0,0
1684761485396,37,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/23,37,0,0
1684761485417,37,PUT specific Activity,200,OK,Stress test 1-3,text,true,,331,302,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/6,37,0,0
1684761485434,42,GET specific Activity,200,OK,Stress test 1-1,text,true,,351,226,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/6,42,0,0
1684761485434,43,GET specific Activity,200,OK,Stress test 1-2,text,true,,352,226,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/9,43,0,0
1684761485454,48,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,248,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/6,48,0,0
1684761485477,39,POST Activity,200,OK,Stress test 1-2,text,true,,332,302,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,39,0,0
1684761485476,47,POST Activity,200,OK,Stress test 1-1,text,true,,332,302,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,47,0,0
1684761485503,47,GET specific Activity,200,OK,Stress test 1-3,text,true,,352,226,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/9,47,0,0
1684761485516,38,PUT specific Activity,200,OK,Stress test 1-2,text,true,,332,303,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/9,38,0,0
1684761485523,42,PUT specific Activity,200,OK,Stress test 1-1,text,true,,332,303,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/6,42,0,0
1684761485551,41,POST Activity,200,OK,Stress test 1-3,text,true,,330,300,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,41,0,0
1684761485554,42,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,248,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/9,42,0,0
1684761485565,47,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,248,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/6,47,0,0
1684761485593,58,PUT specific Activity,200,OK,Stress test 1-3,text,true,,330,301,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/9,58,0,0
1684761485596,74,GET specific Activity,200,OK,Stress test 1-2,text,true,,354,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/13,74,0,0
1684761485796,43,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,248,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/9,43,0,0
1684761485796,43,POST Activity,200,OK,Stress test 1-2,text,true,,334,304,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,43,0,0
1684761485797,44,GET specific Activity,200,OK,Stress test 1-1,text,true,,351,226,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/4,44,0,0
1684761485840,37,GET specific Activity,200,OK,Stress test 1-3,text,true,,354,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/11,37,0,0
1684761485841,39,POST Activity,200,OK,Stress test 1-1,text,true,,332,302,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,39,0,0
1684761485840,43,PUT specific Activity,200,OK,Stress test 1-2,text,true,,334,306,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/13,43,0,0
1684761485877,39,POST Activity,200,OK,Stress test 1-3,text,true,,342,312,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,39,0,0
1684761485880,39,PUT specific Activity,200,OK,Stress test 1-1,text,true,,332,303,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/4,39,0,0
1684761485884,48,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/13,48,0,0
1684761485919,37,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,248,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/4,37,0,0
1684761485916,40,PUT specific Activity,200,OK,Stress test 1-3,text,true,,342,314,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/11,40,0,0
1684761485933,39,GET specific Activity,200,OK,Stress test 1-2,text,true,,352,226,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/7,39,0,0
1684761485956,39,GET specific Activity,200,OK,Stress test 1-1,text,true,,351,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/20,39,0,0
1684761485956,39,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/11,39,0,0
1684761485972,38,POST Activity,200,OK,Stress test 1-2,text,true,,330,300,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,38,0,0
1684761485995,41,POST Activity,200,OK,Stress test 1-1,text,true,,333,303,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,41,0,0
1684761485996,40,GET specific Activity,200,OK,Stress test 1-3,text,true,,354,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/23,40,0,0
1684761486010,41,PUT specific Activity,200,OK,Stress test 1-2,text,true,,330,301,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/7,41,0,0
1684761486036,38,PUT specific Activity,200,OK,Stress test 1-1,text,true,,333,305,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/20,38,0,0
1684761486036,38,POST Activity,200,OK,Stress test 1-3,text,true,,333,303,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,38,0,0
1684761486051,40,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,248,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/7,40,0,0
1684761486074,39,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/20,39,0,0
1684761486074,40,PUT specific Activity,200,OK,Stress test 1-3,text,true,,333,305,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/23,40,0,0
1684761486093,40,GET specific Activity,200,OK,Stress test 1-2,text,true,,351,226,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/2,40,0,0
1684761486391,39,GET specific Activity,200,OK,Stress test 1-1,text,true,,351,226,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/6,39,0,0
1684761486387,43,POST Activity,200,OK,Stress test 1-2,text,true,,331,301,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,43,0,0
1684761486387,43,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/23,43,0,0
1684761486430,38,GET specific Activity,200,OK,Stress test 1-3,text,true,,353,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/28,38,0,0
1684761486430,39,POST Activity,200,OK,Stress test 1-1,text,true,,332,302,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,39,0,0
1684761486430,42,PUT specific Activity,200,OK,Stress test 1-2,text,true,,331,302,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/2,42,0,0
1684761486468,44,POST Activity,200,OK,Stress test 1-3,text,true,,334,304,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,44,0,0
1684761486469,43,PUT specific Activity,200,OK,Stress test 1-1,text,true,,332,303,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/6,43,0,0
1684761486472,40,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,248,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/2,40,0,0
1684761486512,44,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,248,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/6,44,0,0
1684761486512,44,PUT specific Activity,200,OK,Stress test 1-3,text,true,,334,306,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/28,44,0,0
1684761486513,43,GET specific Activity,200,OK,Stress test 1-2,text,true,,353,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/18,43,0,0
1684761486556,37,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/28,37,0,0
1684761486556,38,POST Activity,200,OK,Stress test 1-2,text,true,,341,311,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,38,0,0
1684761486556,39,GET specific Activity,200,OK,Stress test 1-1,text,true,,354,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/15,39,0,0
1684761486594,42,GET specific Activity,200,OK,Stress test 1-3,text,true,,354,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/17,42,0,0
1684761486594,42,PUT specific Activity,200,OK,Stress test 1-2,text,true,,341,313,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/18,42,0,0
1684761486596,40,POST Activity,200,OK,Stress test 1-1,text,true,,332,302,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,40,0,0
1684761486805,46,PUT specific Activity,200,OK,Stress test 1-1,text,true,,332,304,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/15,46,0,0
1684761486805,46,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/18,46,0,0
1684761486805,46,POST Activity,200,OK,Stress test 1-3,text,true,,332,302,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,46,0,0
1684761486851,38,PUT specific Activity,200,OK,Stress test 1-3,text,true,,332,304,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/17,38,0,0
1684761486851,38,GET specific Activity,200,OK,Stress test 1-2,text,true,,352,226,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/1,38,0,0
1684761486851,38,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/15,38,0,0
1684761486889,63,POST Activity,200,OK,Stress test 1-2,text,true,,333,303,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,63,0,0
1684761486889,63,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/17,63,0,0
1684761486892,97,GET specific Activity,200,OK,Stress test 1-1,text,true,,353,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/18,97,0,0
1684761486952,51,GET specific Activity,200,OK,Stress test 1-3,text,true,,353,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/14,51,0,0
1684761486952,51,PUT specific Activity,200,OK,Stress test 1-2,text,true,,333,304,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/1,51,0,0
1684761486990,39,POST Activity,200,OK,Stress test 1-1,text,true,,331,301,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,39,0,0
1684761487003,47,POST Activity,200,OK,Stress test 1-3,text,true,,334,304,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,47,0,0
1684761487003,47,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,248,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/1,47,0,0
1684761487029,43,PUT specific Activity,200,OK,Stress test 1-1,text,true,,331,303,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/18,43,0,0
1684761487051,40,GET specific Activity,200,OK,Stress test 1-2,text,true,,352,226,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/3,40,0,0
1684761487050,41,PUT specific Activity,200,OK,Stress test 1-3,text,true,,334,306,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/14,41,0,0
1684761487072,40,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/18,40,0,0
1684761487092,48,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/14,48,0,0
1684761487092,50,POST Activity,200,OK,Stress test 1-2,text,true,,332,302,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,50,0,0
1684761487112,40,GET specific Activity,200,OK,Stress test 1-1,text,true,,351,226,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/8,40,0,0
1684761487255,57,POST Activity,200,OK,Stress test 1-1,text,true,,341,311,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,56,0,0
1684761487256,72,GET specific Activity,200,OK,Stress test 1-3,text,true,,353,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/29,72,0,0
1684761487255,89,PUT specific Activity,200,OK,Stress test 1-2,text,true,,332,303,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/3,89,0,0
1684761487312,58,PUT specific Activity,200,OK,Stress test 1-1,text,true,,341,312,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/8,58,0,0
1684761487328,42,POST Activity,200,OK,Stress test 1-3,text,true,,331,301,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,42,0,0
1684761487344,52,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,248,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/3,52,0,0
1684761487370,38,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,248,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/8,38,0,0
1684761487370,51,PUT specific Activity,200,OK,Stress test 1-3,text,true,,331,303,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/29,51,0,0
1684761487397,54,GET specific Activity,200,OK,Stress test 1-2,text,true,,352,226,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/7,54,0,0
1684761487409,42,GET specific Activity,200,OK,Stress test 1-1,text,true,,353,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/16,42,0,0
1684761487421,38,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/29,38,0,0
1684761487451,62,POST Activity,200,OK,Stress test 1-2,text,true,,332,302,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,62,0,0
1684761487460,53,GET specific Activity,200,OK,Stress test 1-3,text,true,,354,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/11,53,0,0
1684761487451,62,POST Activity,200,OK,Stress test 1-1,text,true,,333,303,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,62,0,0
1684761487513,46,PUT specific Activity,200,OK,Stress test 1-1,text,true,,333,305,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/16,46,0,0
1684761487513,50,PUT specific Activity,200,OK,Stress test 1-2,text,true,,332,303,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/7,50,0,0
1684761487513,59,POST Activity,200,OK,Stress test 1-3,text,true,,332,302,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,59,0,0
1684761487559,40,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/16,40,0,0
1684761487563,48,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,248,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/7,48,0,0
1684761487572,42,PUT specific Activity,200,OK,Stress test 1-3,text,true,,332,304,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/11,42,0,0
1684761487614,39,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/11,39,0,0
1684761487600,53,GET specific Activity,200,OK,Stress test 1-1,text,true,,351,226,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/4,53,0,0
1684761487611,68,GET specific Activity,200,OK,Stress test 1-2,text,true,,354,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/15,68,0,0
